Date,Price,Open,High,Low,Vol.,Change %
31/10/1996,7.7323,7.732,7.7325,7.731,,0.00%
30/10/1996,7.7324,7.7318,7.7326,7.73,,0.00%
29/10/1996,7.7322,7.732,7.7325,7.7314,,0.01%
28/10/1996,7.7318,7.7318,7.7325,7.7295,,0.00%
25/10/1996,7.7321,7.7318,7.7323,7.731,,-0.01%
24/10/1996,7.7326,7.7319,7.7326,7.7315,,0.00%
23/10/1996,7.7325,7.732,7.7325,7.73,,0.00%
22/10/1996,7.7323,7.732,7.7326,7.731,,0.00%
21/10/1996,7.732,7.732,7.7326,7.7315,,0.00%
18/10/1996,7.7322,7.732,7.7325,7.7315,,0.00%
17/10/1996,7.7324,7.7318,7.7324,7.7315,,0.00%
16/10/1996,7.7323,7.7319,7.7325,7.731,,0.00%
15/10/1996,7.7323,7.732,7.7326,7.729,,0.00%
14/10/1996,7.7325,7.7318,7.7325,7.728,,0.01%
11/10/1996,7.732,7.732,7.7333,7.7315,,0.00%
10/10/1996,7.7323,7.732,7.7327,7.7305,,0.00%
9/10/1996,7.7321,7.732,7.7325,7.731,,0.00%
8/10/1996,7.732,7.7319,7.7326,7.7315,,0.00%
7/10/1996,7.7321,7.7318,7.7325,7.7315,,0.00%
4/10/1996,7.732,7.732,7.733,7.73,,0.00%
3/10/1996,7.7322,7.732,7.7327,7.7315,,0.00%
2/10/1996,7.7322,7.732,7.7325,7.7315,,0.00%
1/10/1996,7.732,7.7322,7.7335,7.7315,,-0.01%
30/09/1996,7.7327,7.7335,7.734,7.729,,-0.01%
27/09/1996,7.7335,7.7325,7.734,7.731,,0.01%
26/09/1996,7.7325,7.7321,7.7331,7.7315,,0.00%
25/09/1996,7.7325,7.7317,7.7327,7.7295,,0.00%
24/09/1996,7.7323,7.7318,7.7327,7.729,,0.00%
23/09/1996,7.7325,7.7321,7.7331,7.73,,0.00%
20/09/1996,7.7328,7.732,7.7333,7.7317,,0.01%
19/09/1996,7.7323,7.732,7.7328,7.7315,,0.00%
18/09/1996,7.732,7.732,7.7335,7.731,,-0.01%
17/09/1996,7.7327,7.7316,7.7331,7.73,,0.01%
16/09/1996,7.732,7.7318,7.7327,7.728,,0.00%
13/09/1996,7.7322,7.7316,7.7327,7.73,,0.00%
12/9/1996,7.7323,7.7318,7.7327,7.73,,0.00%
11/9/1996,7.7321,7.7316,7.7328,7.73,,0.00%
10/9/1996,7.7324,7.732,7.7327,7.7295,,0.00%
9/9/1996,7.7325,7.7319,7.733,7.728,,0.00%
6/9/1996,7.7323,7.733,7.7337,7.729,,-0.02%
5/9/1996,7.7337,7.732,7.7346,7.7315,,0.01%
4/9/1996,7.7327,7.7325,7.7337,7.7318,,-0.01%
3/9/1996,7.7331,7.7322,7.7342,7.731,,0.01%
2/9/1996,7.7325,7.7316,7.7334,7.7316,,0.00%
30/08/1996,7.7325,7.7315,7.7327,7.73,,0.01%
29/08/1996,7.732,7.7316,7.7325,7.729,,0.00%
28/08/1996,7.7321,7.7315,7.7328,7.73,,0.00%
27/08/1996,7.7321,7.7325,7.7334,7.73,,-0.01%
26/08/1996,7.7325,7.732,7.7334,7.73,,0.00%
23/08/1996,7.7328,7.734,7.7346,7.7315,,-0.02%
22/08/1996,7.734,7.7335,7.735,7.732,,0.00%
21/08/1996,7.7338,7.7338,7.7353,7.7333,,0.00%
20/08/1996,7.7341,7.7335,7.7353,7.7325,,0.01%
19/08/1996,7.7336,7.733,7.7342,7.7315,,-0.01%
16/08/1996,7.7341,7.734,7.7355,7.731,,0.00%
15/08/1996,7.734,7.7333,7.7345,7.733,,0.00%
14/08/1996,7.7338,7.7333,7.7343,7.7317,,0.01%
13/08/1996,7.733,7.7356,7.7361,7.731,,-0.04%
12/8/1996,7.736,7.7359,7.7381,7.7325,,-0.01%
9/8/1996,7.7365,7.735,7.7385,7.734,,0.01%
8/8/1996,7.7355,7.7345,7.7365,7.732,,0.01%
7/8/1996,7.7345,7.7382,7.7388,7.731,,-0.05%
6/8/1996,7.7385,7.7348,7.74,7.7325,,0.04%
5/8/1996,7.7352,7.735,7.7365,7.734,,0.00%
2/8/1996,7.7355,7.7342,7.7367,7.733,,0.01%
1/8/1996,7.7345,7.7328,7.7349,7.7328,,0.01%
31/07/1996,7.7335,7.7327,7.735,7.732,,0.01%
30/07/1996,7.7331,7.7321,7.7337,7.731,,0.01%
29/07/1996,7.7324,7.732,7.7337,7.73,,0.00%
26/07/1996,7.7325,7.733,7.7345,7.731,,-0.01%
25/07/1996,7.7333,7.733,7.7344,7.7315,,0.00%
24/07/1996,7.7335,7.734,7.7355,7.731,,-0.02%
23/07/1996,7.7347,7.734,7.7355,7.733,,-0.01%
22/07/1996,7.7352,7.737,7.7378,7.7335,,-0.03%
19/07/1996,7.7375,7.737,7.738,7.7355,,0.00%
18/07/1996,7.7376,7.7367,7.738,7.7365,,0.01%
17/07/1996,7.737,7.736,7.738,7.7345,,0.01%
16/07/1996,7.7364,7.739,7.74,7.735,,-0.04%
15/07/1996,7.7393,7.739,7.7397,7.737,,0.00%
12/7/1996,7.7395,7.739,7.7411,7.736,,0.00%
11/7/1996,7.7395,7.739,7.7415,7.7385,,0.00%
10/7/1996,7.7393,7.739,7.7403,7.7365,,0.00%
9/7/1996,7.7395,7.74,7.7415,7.7383,,-0.02%
8/7/1996,7.7409,7.7405,7.7416,7.74,,0.00%
5/7/1996,7.7408,7.7402,7.742,7.7375,,0.00%
4/7/1996,7.7408,7.74,7.7411,7.737,,0.00%
3/7/1996,7.7407,7.74,7.7412,7.7395,,0.00%
2/7/1996,7.741,7.7402,7.7415,7.7375,,0.01%
1/7/1996,7.7405,7.741,7.7418,7.738,,-0.01%
28/06/1996,7.741,7.7405,7.7415,7.737,,0.01%
27/06/1996,7.74,7.7387,7.7421,7.737,,0.01%
26/06/1996,7.739,7.7385,7.7397,7.7378,,0.01%
25/06/1996,7.738,7.739,7.74,7.7335,,-0.02%
24/06/1996,7.7393,7.7406,7.7412,7.7365,,-0.02%
21/06/1996,7.741,7.7405,7.7415,7.737,,0.00%
20/06/1996,7.741,7.7405,7.741,7.738,,0.00%
19/06/1996,7.741,7.74,7.742,7.738,,0.00%
18/06/1996,7.7412,7.743,7.7438,7.7375,,-0.02%
17/06/1996,7.743,7.7435,7.744,7.7318,,-0.01%
14/06/1996,7.7438,7.742,7.7452,7.739,,0.02%
13/06/1996,7.742,7.741,7.7431,7.732,,0.00%
12/6/1996,7.7417,7.7387,7.742,7.731,,0.03%
11/6/1996,7.739,7.739,7.7405,7.738,,-0.01%
10/6/1996,7.7398,7.739,7.7421,7.73,,0.01%
7/6/1996,7.739,7.7379,7.741,7.735,,0.01%
6/6/1996,7.7383,7.7368,7.7387,7.7365,,0.02%
5/6/1996,7.737,7.7368,7.7378,7.736,,0.00%
4/6/1996,7.737,7.7375,7.738,7.7358,,0.00%
3/6/1996,7.7372,7.7365,7.7377,7.736,,0.01%
31/05/1996,7.7367,7.7365,7.7381,7.7358,,0.00%
30/05/1996,7.737,7.738,7.7385,7.736,,-0.02%
29/05/1996,7.7385,7.737,7.7395,7.7365,,0.02%
28/05/1996,7.7373,7.7375,7.738,7.736,,-0.01%
27/05/1996,7.7383,7.7355,7.7385,7.7352,,0.03%
24/05/1996,7.7357,7.735,7.7364,7.735,,0.00%
23/05/1996,7.7355,7.7345,7.7363,7.734,,0.01%
22/05/1996,7.7346,7.7353,7.736,7.734,,-0.01%
21/05/1996,7.7355,7.7352,7.7362,7.7348,,-0.01%
20/05/1996,7.736,7.735,7.7362,7.7348,,0.01%
17/05/1996,7.7355,7.7355,7.7368,7.7325,,-0.01%
16/05/1996,7.7363,7.737,7.7395,7.7358,,-0.02%
15/05/1996,7.7377,7.736,7.7377,7.7358,,0.01%
14/05/1996,7.7366,7.736,7.7372,7.7355,,0.01%
13/05/1996,7.736,7.735,7.737,7.7345,,0.00%
10/5/1996,7.7357,7.7355,7.736,7.7345,,0.00%
9/5/1996,7.7358,7.735,7.7359,7.7345,,0.00%
8/5/1996,7.7357,7.7355,7.7365,7.735,,-0.01%
7/5/1996,7.7362,7.736,7.7373,7.735,,0.00%
6/5/1996,7.7365,7.7355,7.7367,7.735,,0.01%
3/5/1996,7.7358,7.735,7.7369,7.7342,,0.00%
2/5/1996,7.7355,7.7362,7.7367,7.7344,,-0.01%
1/5/1996,7.7365,7.735,7.7375,7.7345,,0.01%
30/04/1996,7.7357,7.7345,7.736,7.7338,,0.00%
29/04/1996,7.7355,7.734,7.7355,7.7335,,0.01%
26/04/1996,7.735,7.7348,7.7355,7.734,,0.00%
25/04/1996,7.735,7.735,7.7358,7.7345,,-0.01%
24/04/1996,7.7355,7.7355,7.7362,7.734,,0.00%
23/04/1996,7.7358,7.736,7.737,7.735,,-0.01%
22/04/1996,7.7367,7.734,7.737,7.7338,,0.03%
19/04/1996,7.7347,7.7345,7.7353,7.7335,,-0.01%
18/04/1996,7.7353,7.735,7.7358,7.7305,,-0.01%
17/04/1996,7.736,7.734,7.736,7.7333,,0.02%
16/04/1996,7.7344,7.7342,7.7348,7.733,,0.00%
15/04/1996,7.7345,7.7327,7.736,7.7321,,0.02%
12/4/1996,7.7333,7.7325,7.7335,7.7317,,0.01%
11/4/1996,7.7327,7.7325,7.7333,7.7315,,0.00%
10/4/1996,7.7327,7.7324,7.7332,7.732,,0.00%
9/4/1996,7.733,7.732,7.7336,7.7317,,0.00%
8/4/1996,7.7327,7.7319,7.7327,7.7315,,0.00%
5/4/1996,7.7327,7.7325,7.733,7.7315,,0.00%
4/4/1996,7.7328,7.7323,7.7333,7.732,,0.00%
3/4/1996,7.733,7.733,7.736,7.732,,-0.01%
2/4/1996,7.7338,7.733,7.7339,7.7322,,0.00%
1/4/1996,7.7338,7.733,7.7343,7.733,,-0.01%
29/03/1996,7.7347,7.7318,7.7347,7.7313,,0.03%
28/03/1996,7.732,7.7317,7.7329,7.731,,-0.01%
27/03/1996,7.7327,7.732,7.733,7.73,,0.01%
26/03/1996,7.7322,7.7315,7.7333,7.7302,,0.00%
25/03/1996,7.732,7.731,7.733,7.7307,,0.00%
22/03/1996,7.7318,7.7311,7.732,7.73,,0.01%
21/03/1996,7.7312,7.7313,7.7325,7.73,,-0.01%
20/03/1996,7.732,7.731,7.7329,7.7302,,0.01%
19/03/1996,7.7309,7.7307,7.7318,7.7302,,-0.01%
18/03/1996,7.7315,7.731,7.7318,7.7305,,0.00%
15/03/1996,7.7315,7.7314,7.7325,7.7305,,0.00%
14/03/1996,7.7317,7.7315,7.7323,7.7308,,-0.01%
13/03/1996,7.7325,7.731,7.7328,7.7302,,0.01%
12/3/1996,7.732,7.7327,7.7335,7.7305,,-0.01%
11/3/1996,7.733,7.7325,7.7348,7.7309,,0.00%
8/3/1996,7.733,7.732,7.7337,7.7318,,0.01%
7/3/1996,7.7325,7.732,7.7339,7.7318,,0.00%
6/3/1996,7.7325,7.7315,7.7329,7.7314,,0.00%
5/3/1996,7.7323,7.7312,7.7327,7.731,,0.01%
4/3/1996,7.7313,7.7313,7.732,7.73,,0.00%
1/3/1996,7.7315,7.731,7.7327,7.73,,0.00%
29/02/1996,7.7315,7.7315,7.732,7.73,,-0.01%
28/02/1996,7.7321,7.731,7.7321,7.7305,,0.01%
27/02/1996,7.7313,7.7315,7.7324,7.73,,-0.01%
26/02/1996,7.7322,7.7315,7.7325,7.731,,0.00%
23/02/1996,7.7323,7.733,7.7335,7.7315,,-0.01%
22/02/1996,7.7331,7.733,7.7351,7.732,,0.00%
21/02/1996,7.7332,7.7335,7.7338,7.7325,,0.00%
20/02/1996,7.7333,7.7335,7.734,7.7325,,-0.01%
19/02/1996,7.7337,7.7325,7.7341,7.732,,0.01%
16/02/1996,7.7333,7.7316,7.7345,7.7316,,0.01%
15/02/1996,7.7323,7.7332,7.7335,7.7305,,-0.02%
14/02/1996,7.7338,7.7315,7.7338,7.7315,,0.02%
13/02/1996,7.7323,7.732,7.733,7.731,,0.00%
12/2/1996,7.7323,7.7313,7.7331,7.731,,0.01%
9/2/1996,7.7318,7.731,7.7318,7.7305,,0.01%
8/2/1996,7.7311,7.731,7.7315,7.73,,0.00%
7/2/1996,7.7312,7.731,7.7316,7.7302,,0.00%
6/2/1996,7.7312,7.731,7.7317,7.7305,,0.00%
5/2/1996,7.7315,7.7316,7.7322,7.7302,,0.00%
2/2/1996,7.7316,7.7315,7.7325,7.7305,,0.01%
1/2/1996,7.731,7.732,7.7327,7.7305,,-0.02%
31/01/1996,7.7325,7.7322,7.7335,7.731,,0.00%
30/01/1996,7.7325,7.733,7.7353,7.7308,,-0.02%
29/01/1996,7.7337,7.7316,7.734,7.7315,,0.03%
26/01/1996,7.7315,7.7318,7.7327,7.731,,-0.01%
25/01/1996,7.732,7.7318,7.7335,7.7305,,-0.01%
24/01/1996,7.7325,7.7309,7.7338,7.7307,,0.01%
23/01/1996,7.7315,7.731,7.7325,7.7295,,0.00%
22/01/1996,7.7316,7.7308,7.7325,7.7303,,0.00%
19/01/1996,7.7317,7.7308,7.732,7.73,,0.00%
18/01/1996,7.7315,7.7318,7.7328,7.7295,,-0.01%
17/01/1996,7.7322,7.7314,7.7335,7.7314,,0.00%
16/01/1996,7.7319,7.731,7.7327,7.731,,0.01%
15/01/1996,7.7315,7.7316,7.733,7.731,,-0.01%
12/1/1996,7.732,7.7328,7.7335,7.731,,-0.01%
11/1/1996,7.7328,7.7328,7.7343,7.7315,,-0.01%
10/1/1996,7.7332,7.733,7.7342,7.7318,,0.00%
9/1/1996,7.7335,7.7337,7.7348,7.7325,,0.00%
8/1/1996,7.7335,7.7335,7.7347,7.7322,,-0.01%
5/1/1996,7.734,7.7333,7.7349,7.733,,0.00%
4/1/1996,7.7342,7.7335,7.736,7.733,,0.00%
3/1/1996,7.7342,7.7333,7.7346,7.7327,,0.00%
2/1/1996,7.734,7.732,7.734,7.7318,,0.02%
29/12/1995,7.7325,7.731,7.7331,7.7305,,0.01%
28/12/1995,7.7315,7.7329,7.7342,7.7295,,-0.02%
27/12/1995,7.7333,7.733,7.7348,7.7322,,-0.01%
26/12/1995,7.7337,7.7325,7.7337,7.732,,0.00%
25/12/1995,7.7335,7.732,7.7335,7.732,,0.01%
22/12/1995,7.7327,7.7325,7.7348,7.7315,,0.00%
21/12/1995,7.733,7.734,7.735,7.732,,-0.01%
20/12/1995,7.7341,7.7343,7.7351,7.733,,-0.01%
19/12/1995,7.7347,7.7343,7.7355,7.734,,0.00%
18/12/1995,7.7345,7.7343,7.7355,7.7335,,0.00%
15/12/1995,7.7348,7.7347,7.7355,7.7332,,0.00%
14/12/1995,7.735,7.7341,7.7353,7.734,,0.01%
13/12/1995,7.7346,7.734,7.7353,7.7335,,0.00%
12/12/1995,7.7345,7.7337,7.7355,7.7333,,0.01%
11/12/1995,7.734,7.7335,7.7345,7.7332,,-0.01%
8/12/1995,7.7345,7.734,7.7353,7.7325,,0.01%
7/12/1995,7.734,7.7345,7.7355,7.7335,,-0.01%
6/12/1995,7.7348,7.735,7.7358,7.7335,,-0.01%
5/12/1995,7.7355,7.7355,7.737,7.734,,0.00%
4/12/1995,7.7355,7.7355,7.7363,7.7345,,-0.01%
1/12/1995,7.7361,7.7345,7.7364,7.7345,,0.02%
30/11/1995,7.7348,7.734,7.7353,7.7338,,0.00%
29/11/1995,7.7346,7.7355,7.7362,7.7334,,-0.01%
28/11/1995,7.7355,7.7348,7.7368,7.7348,,0.00%
27/11/1995,7.7355,7.7345,7.7365,7.734,,0.01%
24/11/1995,7.735,7.734,7.735,7.7335,,0.01%
23/11/1995,7.734,7.734,7.7345,7.7334,,0.00%
22/11/1995,7.7342,7.7328,7.7346,7.7328,,0.01%
21/11/1995,7.7335,7.733,7.7345,7.732,,0.00%
20/11/1995,7.7335,7.7327,7.7342,7.7323,,0.01%
17/11/1995,7.733,7.734,7.7345,7.7325,,-0.02%
16/11/1995,7.7345,7.733,7.7347,7.7328,,0.01%
15/11/1995,7.734,7.734,7.7345,7.732,,-0.01%
14/11/1995,7.7345,7.733,7.7349,7.7328,,0.01%
13/11/1995,7.7336,7.7324,7.735,7.732,,0.01%
10/11/1995,7.733,7.7335,7.7346,7.7318,,-0.01%
9/11/1995,7.734,7.733,7.7352,7.733,,0.01%
8/11/1995,7.7335,7.733,7.735,7.732,,0.00%
7/11/1995,7.7332,7.7323,7.7358,7.7315,,0.01%
6/11/1995,7.7325,7.7325,7.7328,7.7308,,0.00%
3/11/1995,7.7325,7.732,7.7335,7.7312,,0.00%
2/11/1995,7.7323,7.7312,7.733,7.7305,,0.01%
1/11/1995,7.7317,7.731,7.7325,7.7302,,0.01%
31/10/1995,7.7313,7.732,7.733,7.7305,,-0.02%
30/10/1995,7.7328,7.7325,7.7333,7.7315,,0.00%
27/10/1995,7.7327,7.7318,7.734,7.7318,,0.00%
26/10/1995,7.7329,7.732,7.7335,7.7315,,0.01%
25/10/1995,7.7325,7.731,7.7331,7.731,,0.00%
24/10/1995,7.7322,7.7315,7.733,7.7307,,0.00%
23/10/1995,7.732,7.732,7.7327,7.7308,,-0.01%
20/10/1995,7.7325,7.7317,7.7337,7.7315,,0.00%
19/10/1995,7.7325,7.731,7.7329,7.7305,,0.01%
18/10/1995,7.7317,7.7305,7.7323,7.73,,0.01%
17/10/1995,7.731,7.7306,7.7318,7.73,,0.00%
16/10/1995,7.7313,7.7305,7.7316,7.7305,,0.00%
13/10/1995,7.731,7.7305,7.7318,7.7305,,0.00%
12/10/1995,7.7312,7.7308,7.732,7.7295,,0.00%
11/10/1995,7.731,7.7308,7.732,7.73,,0.00%
10/10/1995,7.7312,7.731,7.7317,7.7305,,0.00%
9/10/1995,7.7313,7.732,7.7327,7.7305,,-0.02%
6/10/1995,7.7325,7.731,7.7338,7.7307,,0.02%
5/10/1995,7.7311,7.7317,7.732,7.73,,-0.01%
4/10/1995,7.7317,7.7302,7.7323,7.73,,0.01%
3/10/1995,7.731,7.7317,7.7329,7.729,,-0.01%
2/10/1995,7.732,7.731,7.733,7.7305,,0.00%
29/09/1995,7.732,7.7325,7.7332,7.73,,-0.01%
28/09/1995,7.733,7.732,7.7345,7.7315,,0.00%
27/09/1995,7.7327,7.7305,7.7332,7.73,,0.02%
26/09/1995,7.7312,7.731,7.733,7.7298,,0.00%
25/09/1995,7.7315,7.731,7.7323,7.729,,0.01%
22/09/1995,7.7305,7.7343,7.7357,7.73,,-0.06%
21/09/1995,7.735,7.7372,7.738,7.734,,-0.03%
20/09/1995,7.7375,7.737,7.7389,7.7368,,0.00%
19/09/1995,7.7377,7.735,7.7385,7.735,,0.03%
18/09/1995,7.7355,7.7355,7.738,7.7345,,0.01%
15/09/1995,7.735,7.7375,7.74,7.734,,-0.04%
14/09/1995,7.738,7.7368,7.7396,7.7365,,0.01%
13/09/1995,7.737,7.7385,7.7397,7.7352,,-0.02%
12/9/1995,7.7382,7.7375,7.7402,7.737,,0.00%
11/9/1995,7.7379,7.7405,7.7415,7.7365,,-0.05%
8/9/1995,7.7415,7.741,7.7425,7.74,,0.00%
7/9/1995,7.7413,7.7417,7.743,7.74,,-0.01%
6/9/1995,7.742,7.7397,7.7438,7.7397,,0.02%
5/9/1995,7.7402,7.74,7.7415,7.7395,,0.00%
4/9/1995,7.7405,7.7401,7.7408,7.7387,,0.00%
1/9/1995,7.7408,7.7405,7.742,7.7398,,0.00%
31/08/1995,7.741,7.742,7.743,7.7385,,-0.01%
30/08/1995,7.742,7.7425,7.7435,7.7415,,-0.01%
29/08/1995,7.743,7.742,7.7449,7.7413,,0.00%
28/08/1995,7.7428,7.7425,7.7433,7.741,,-0.01%
25/08/1995,7.7432,7.745,7.7465,7.742,,-0.03%
24/08/1995,7.7455,7.744,7.746,7.744,,0.01%
23/08/1995,7.7445,7.7425,7.746,7.7425,,0.02%
22/08/1995,7.7429,7.742,7.744,7.7415,,0.00%
21/08/1995,7.7428,7.7442,7.7447,7.7415,,-0.02%
18/08/1995,7.744,7.7437,7.7457,7.743,,0.00%
17/08/1995,7.744,7.743,7.7445,7.7415,,0.00%
16/08/1995,7.7437,7.7413,7.746,7.7408,,0.02%
15/08/1995,7.742,7.741,7.7422,7.74,,0.00%
14/08/1995,7.7418,7.739,7.7418,7.739,,0.03%
11/8/1995,7.7397,7.741,7.743,7.738,,-0.03%
10/8/1995,7.7423,7.7389,7.743,7.7389,,0.04%
9/8/1995,7.7394,7.7375,7.7399,7.7375,,0.02%
8/8/1995,7.7382,7.7378,7.739,7.7365,,-0.01%
7/8/1995,7.7388,7.739,7.7397,7.737,,0.00%
4/8/1995,7.7391,7.738,7.7402,7.7368,,0.01%
3/8/1995,7.7383,7.7378,7.7392,7.7375,,0.00%
2/8/1995,7.7384,7.7375,7.7386,7.737,,0.01%
1/8/1995,7.7377,7.7377,7.7388,7.7365,,-0.01%
31/07/1995,7.7382,7.7375,7.7387,7.7372,,0.00%
28/07/1995,7.738,7.7364,7.7387,7.7364,,0.01%
27/07/1995,7.737,7.7373,7.7381,7.7355,,-0.01%
26/07/1995,7.738,7.7365,7.739,7.736,,0.01%
25/07/1995,7.7371,7.736,7.738,7.735,,0.01%
24/07/1995,7.736,7.7367,7.7373,7.7345,,-0.01%
21/07/1995,7.7368,7.736,7.7375,7.7355,,0.01%
20/07/1995,7.7362,7.7365,7.7378,7.7345,,-0.01%
19/07/1995,7.737,7.737,7.7378,7.736,,0.00%
18/07/1995,7.7371,7.7375,7.7385,7.7355,,-0.01%
17/07/1995,7.738,7.7378,7.7387,7.737,,0.01%
14/07/1995,7.7375,7.7365,7.7385,7.7365,,0.01%
13/07/1995,7.737,7.7415,7.742,7.736,,-0.06%
12/7/1995,7.742,7.7412,7.744,7.74,,0.00%
11/7/1995,7.742,7.739,7.742,7.739,,0.03%
10/7/1995,7.7398,7.7388,7.7405,7.7387,,0.01%
7/7/1995,7.7392,7.7395,7.7407,7.7385,,-0.01%
6/7/1995,7.7397,7.7387,7.7408,7.738,,0.01%
5/7/1995,7.7392,7.738,7.7415,7.738,,0.01%
4/7/1995,7.7385,7.7373,7.7391,7.7373,,0.01%
3/7/1995,7.7378,7.7372,7.7385,7.736,,0.00%
30/06/1995,7.7377,7.7383,7.7388,7.736,,-0.01%
29/06/1995,7.7385,7.738,7.7391,7.737,,0.02%
28/06/1995,7.7373,7.7355,7.7383,7.7355,,0.01%
27/06/1995,7.7362,7.735,7.737,7.735,,0.01%
26/06/1995,7.7355,7.7355,7.7363,7.735,,0.00%
23/06/1995,7.7358,7.7343,7.7364,7.734,,0.01%
22/06/1995,7.7348,7.7342,7.7359,7.7338,,0.00%
21/06/1995,7.7345,7.7352,7.7359,7.7335,,-0.01%
20/06/1995,7.7354,7.7345,7.7358,7.733,,0.01%
19/06/1995,7.735,7.7348,7.7353,7.734,,0.00%
16/06/1995,7.7353,7.735,7.7375,7.7345,,0.00%
15/06/1995,7.7355,7.7352,7.7365,7.734,,0.00%
14/06/1995,7.7355,7.7335,7.736,7.7335,,0.02%
13/06/1995,7.734,7.7335,7.7348,7.732,,0.00%
12/6/1995,7.734,7.7338,7.7345,7.733,,0.00%
9/6/1995,7.7341,7.7342,7.7351,7.7333,,-0.01%
8/6/1995,7.7345,7.7335,7.7351,7.7318,,0.01%
7/6/1995,7.734,7.7345,7.7358,7.733,,-0.01%
6/6/1995,7.735,7.7345,7.7363,7.7325,,0.01%
5/6/1995,7.7343,7.7345,7.7357,7.7338,,0.02%
2/6/1995,7.733,7.7345,7.7355,7.732,,-0.03%
1/6/1995,7.735,7.7356,7.7371,7.734,,-0.01%
31/05/1995,7.7355,7.7347,7.7362,7.7347,,0.00%
30/05/1995,7.7352,7.734,7.7361,7.734,,0.01%
29/05/1995,7.7344,7.7347,7.7354,7.7338,,-0.01%
26/05/1995,7.7351,7.734,7.7378,7.734,,0.00%
25/05/1995,7.7348,7.7335,7.737,7.7335,,0.01%
24/05/1995,7.7338,7.734,7.736,7.7333,,-0.01%
23/05/1995,7.7345,7.7362,7.7367,7.733,,-0.02%
22/05/1995,7.7357,7.7347,7.7375,7.7347,,-0.05%
19/05/1995,7.7395,7.735,7.7395,7.7335,,0.06%
18/05/1995,7.7352,7.734,7.7365,7.734,,0.02%
17/05/1995,7.734,7.733,7.7355,7.73,,0.00%
16/05/1995,7.734,7.7318,7.7345,7.7318,,0.03%
15/05/1995,7.7317,7.7337,7.735,7.7312,,-0.03%
12/5/1995,7.734,7.7345,7.738,7.733,,0.01%
11/5/1995,7.7335,7.734,7.7357,7.729,,-0.02%
10/5/1995,7.7349,7.7332,7.7353,7.733,,0.02%
9/5/1995,7.7337,7.734,7.735,7.733,,0.00%
8/5/1995,7.734,7.7343,7.735,7.733,,-0.01%
5/5/1995,7.7345,7.7342,7.7354,7.7334,,0.00%
4/5/1995,7.7343,7.735,7.7362,7.7338,,-0.01%
3/5/1995,7.7354,7.7334,7.737,7.7332,,0.02%
2/5/1995,7.7338,7.7385,7.739,7.7322,,-0.06%
1/5/1995,7.7385,7.7405,7.741,7.7355,,-0.05%
28/04/1995,7.742,7.7383,7.743,7.7353,,0.04%
27/04/1995,7.739,7.7328,7.742,7.7328,,0.07%
26/04/1995,7.7335,7.7365,7.738,7.7327,,-0.05%
25/04/1995,7.7375,7.7335,7.741,7.733,,0.05%
24/04/1995,7.7339,7.732,7.735,7.7315,,0.01%
21/04/1995,7.7328,7.731,7.733,7.7301,,0.02%
20/04/1995,7.7315,7.73,7.7318,7.73,,0.01%
19/04/1995,7.7305,7.731,7.7318,7.73,,-0.01%
18/04/1995,7.7309,7.732,7.733,7.73,,-0.02%
17/04/1995,7.7328,7.732,7.7328,7.7315,,-0.01%
14/04/1995,7.7335,7.7325,7.734,7.732,,0.01%
13/04/1995,7.733,7.7321,7.7335,7.7318,,0.00%
12/4/1995,7.7327,7.7322,7.7329,7.7319,,0.00%
11/4/1995,7.7325,7.732,7.733,7.7317,,0.00%
10/4/1995,7.7323,7.7315,7.7325,7.7315,,0.00%
7/4/1995,7.732,7.732,7.7329,7.7315,,0.00%
6/4/1995,7.7323,7.732,7.7325,7.7315,,0.00%
5/4/1995,7.7325,7.73,7.7325,7.73,,0.01%
4/4/1995,7.732,7.7316,7.7325,7.731,,0.00%
3/4/1995,7.7322,7.732,7.7326,7.7313,,0.00%
31/03/1995,7.7325,7.7323,7.733,7.7312,,0.01%
30/03/1995,7.732,7.7326,7.7333,7.7315,,-0.01%
29/03/1995,7.7325,7.7325,7.734,7.7318,,0.00%
28/03/1995,7.7327,7.733,7.7335,7.7315,,-0.01%
27/03/1995,7.7331,7.7318,7.7331,7.7315,,0.01%
24/03/1995,7.7323,7.7314,7.7332,7.7314,,0.01%
23/03/1995,7.7319,7.7313,7.7323,7.7303,,0.01%
22/03/1995,7.731,7.731,7.7325,7.7305,,-0.01%
21/03/1995,7.7315,7.731,7.7319,7.7294,,0.01%
20/03/1995,7.7307,7.7305,7.7318,7.728,,0.00%
17/03/1995,7.7305,7.7311,7.7325,7.73,,-0.01%
16/03/1995,7.7315,7.7312,7.7319,7.7277,,-0.01%
15/03/1995,7.732,7.732,7.7325,7.7304,,0.00%
14/03/1995,7.732,7.7312,7.7325,7.7308,,0.01%
13/03/1995,7.7315,7.7312,7.7317,7.7302,,0.01%
10/3/1995,7.731,7.731,7.7322,7.73,,0.00%
9/3/1995,7.731,7.7295,7.7315,7.7295,,0.01%
8/3/1995,7.73,7.73,7.7316,7.7295,,-0.01%
7/3/1995,7.7308,7.7315,7.733,7.73,,-0.01%
6/3/1995,7.7315,7.7305,7.732,7.7298,,-0.01%
3/3/1995,7.732,7.7318,7.735,7.7315,,-0.01%
2/3/1995,7.7325,7.7313,7.7333,7.7312,,0.01%
1/3/1995,7.7317,7.7315,7.733,7.7305,,0.00%
